,tailamplitude_max,tailvigour,tailfreq_mean,tailcurvature_distal,tailcurvature_proximal,tailvigour60,tailvigour_alltrial
0,7.87683124932,93.4638749651,25.5102040816,0.466365310401,0.797157243761,53.7409560572,93.4638749651
1,40.0018494796,272.757909281,17.3267326733,10.6708495571,6.90725566797,59.0352346715,356.683190598
2,7.54127255402,73.250575753,6.94444444444,0.235562272132,0.547144892693,46.5574682984,79.4285140726
3,8.18417689811,87.4190792085,16.9491525424,1.92962917888,2.0576220172,49.3807611089,87.4190792085
4,7.88815963655,69.5677699316,8.33333333333,0.55148355615,0.0669367708958,32.0145976017,69.5677699316
5,6.0783733664,59.6371439558,13.8888888889,1.39844444684,0.948641801184,38.0311497284,59.6371439558
6,101.405370815,379.565513673,17.6991150442,101.405370815,84.8490917997,44.1612355566,575.532751326
7,14.5114674603,103.990026539,11.7924528302,14.5114674603,13.5070726359,42.8262368077,148.863210115
8,9.15545292293,66.5224167954,12.3762376238,2.12345666239,1.82298690294,40.1845219669,102.898852799
9,6.40912115161,72.007493423,19.2307692308,0.679019209776,0.399362151277,41.9876179214,72.007493423
10,7.79927457291,73.3307803663,10.0,1.60184483239,1.43646879844,51.2798013323,73.3307803663
11,12.2757720605,94.9500584339,9.43396226415,1.21811989843,0.957551255086,58.8148845329,94.9500584339
12,8.72046177076,74.1961015301,11.4678899083,0.0642612654401,0.229533685643,34.1319182827,129.013485503
13,7.57452249861,79.0458817641,9.61538461538,0.544279159747,0.487855735887,50.9671775819,79.0458817641
14,18.498313217,112.625993384,16.9491525424,0.249895295913,0.0790543773066,48.6403196468,232.691611121
15,92.5768259849,412.455765463,13.2743362832,12.8983584621,8.34431079591,89.2898345833,632.198291164
16,49.5434456222,245.715252842,15.0862068966,49.5434456222,37.890098496,47.4121200426,519.445608754
17,83.154609906,330.333313608,18.018018018,14.0395635954,9.25118753123,55.8985508714,580.896102213
18,12.6281782598,100.99489936,13.1578947368,12.6281782598,7.34955906138,64.1539135163,100.99489936
19,66.2198931895,309.713100845,19.3965517241,66.2198931895,52.0223547399,38.045955855,548.625275082
20,9.48092308467,111.312483826,13.5135135135,1.36012274224,1.66887320657,62.7878012396,120.161250772
21,16.4902769683,130.647209688,14.0186915888,10.4630765801,8.42286981118,64.3608447411,252.273673139
22,35.811104211,222.954534014,13.5135135135,10.5253103506,5.92126721506,63.7295945706,381.971879866
23,50.7191996049,276.010062093,18.4210526316,10.6232323585,7.6603673044,56.5284651927,345.048821629
24,7.45993072206,97.566622834,9.25925925926,0.113744657055,0.12101219687,61.7768718198,97.566622834
25,8.33696964948,59.8370984959,6.17283950617,0.426355277118,0.365133782682,39.8379586458,70.3246129096
26,8.16455454583,60.7576693755,4.80769230769,1.24910955323,1.25469481845,53.2040070866,60.7576693755
27,166.558235122,914.389359262,18.4426229508,166.558235122,169.02475194,45.6327954568,1163.20381536
28,7.71674466063,96.5758985946,12.0967741935,0.597837796756,0.236936662041,43.0368536129,96.5932849118
29,9.89597756476,80.3431415552,14.1509433962,0.097891655525,0.0357864932428,44.9413362449,80.3431415552
30,16.6980624933,112.64934142,8.42696629213,16.6980624933,9.64649339508,37.0221448545,134.585806142
31,88.4263876082,659.361535315,12.0192307692,88.4263876082,75.2189927961,40.4262668118,829.382777948
32,60.6609571624,250.231952591,14.0186915888,60.6609571624,47.1606994093,37.5643494621,395.780642737
33,7.45027032953,61.1063506952,14.4230769231,0.783475716158,0.468252721605,38.4486398975,61.1063506952
34,9.14918782568,71.8622375072,10.2040816327,0.507095737186,0.941634122433,49.5391031669,71.8622375072
35,27.2178917338,177.313349716,16.5094339623,27.2178917338,18.9476905914,39.6276802799,279.184450074
36,108.302369254,384.214641499,18.5185185185,108.302369254,89.5864174458,48.9468681464,599.055972894
37,20.9735627732,130.182737134,15.306122449,0.292154138402,0.594076764687,29.5651741432,198.268825953
38,40.9552537105,305.95752611,23.3644859813,40.9552537105,33.1384226097,46.459524237,425.973517422
39,13.0880371493,118.913945218,9.61538461538,1.0140607061,1.06210983979,65.6606824746,132.244555432
40,6.58579482258,70.9530248048,14.7058823529,0.244846621327,0.0921781773583,50.3687800139,70.9530248048
41,9.2378615648,77.2459646048,10.2040816327,0.962831878455,0.24626745248,39.3627013831,110.609112149
42,9.74095796242,97.7926950013,12.6262626263,2.11543253825,1.69335087821,47.5537661141,128.496577973
43,8.82844966218,80.5459513541,19.6078431373,1.26061232018,0.987283521499,55.0820336452,80.5459513541
44,30.8766628784,230.672571668,20.2702702703,21.6499848351,17.1552243706,52.4498695815,428.158664542
45,103.590995628,394.533139666,19.3965517241,11.9765296317,8.53009406884,46.4105280188,640.089069307
46,50.0168074397,220.243661896,15.306122449,10.09575426,9.45958414005,54.169693367,319.329533598
47,10.8006781846,112.894447199,8.84955752212,10.8006781846,5.43892300745,57.3954009496,127.901145183
48,12.4630476099,107.528662527,13.1578947368,12.4630476099,7.86098995124,71.7130306721,107.528662527
49,7.95011165373,69.4933625842,9.80392156863,0.00961575227475,0.0591056926143,53.1276211485,69.4933625842
