,tailamplitude_max,tailvigour,tailfreq_mean,tailcurvature_distal,tailcurvature_proximal,tailvigour60,tailvigour_alltrial
0,3.19023939466,40.8212440638,4.23728813559,1.88050167279,1.89452450049,25.6983866974,40.8212440638
1,4.89394265387,67.1058256474,7.69230769231,1.51839732381,0.761129863118,35.7935295338,67.9381072808
2,3.31666867083,59.4654169633,7.57575757576,1.05320136473,0.790575479511,32.8630213424,60.8898760974
3,7.40274710848,43.5303112048,5.0,5.18733808021,3.42338392685,31.9509374442,43.5303112048
4,7.36443259782,57.5647762201,8.33333333333,3.58605130697,0.323675570982,35.4832728836,57.5647762201
5,4.19082838277,37.1390253965,4.31034482759,2.16489181999,1.31615335618,23.3060723659,37.1390253965
6,6.92937079862,63.2809007074,11.71875,4.04420206347,1.02849248051,33.4259875834,64.3834223785
7,3.30886683925,54.4995362492,7.69230769231,0.613419523647,0.00343541994367,27.1780601695,55.0000959717
8,5.77263824941,74.9558339714,19.2307692308,1.40111277479,0.0644075046134,36.8574752475,75.9645879549
9,6.44890173012,53.8591675843,12.2950819672,3.03834176874,0.00261725438165,30.2588928721,53.8591675843
10,6.0533065618,64.2169791703,15.873015873,3.3004659262,1.14746144347,34.1670617327,64.2946594465
11,3.32709909815,57.882307396,9.375,0.554035933712,0.294062288568,19.6190413616,64.521811155
12,3.97995094854,43.9732143949,3.67647058824,0.655214650925,0.651077683395,22.4112521314,46.2614654367
13,5.36796111789,61.4779827293,8.62068965517,0.675589381986,0.672223657877,24.2502099736,78.2076455491
14,5.95264348246,60.3312514754,3.73134328358,1.89022453206,0.53969854039,28.4544848493,62.5658458932
15,3.27255712942,53.6854731791,14.9253731343,1.23920132836,1.21311674054,24.0417257151,54.6467141559
16,7.49098063548,90.3091019563,16.6666666667,1.55378992917,1.85476923557,53.767601076,90.3091019563
17,5.06436959772,60.7433796951,12.0967741935,2.18978205383,2.46720357788,39.5533656939,60.7433796951
18,3.6065435692,43.1148733951,0.0,0.21281163554,0.802551306697,25.8062270395,43.1148733951
19,7.32341154511,58.3241541924,12.5,0.196547874467,0.717175420374,40.0012982947,58.3241541924
20,2.91153770607,59.0827259499,11.5384615385,0.902230613327,1.41431261471,35.7684216148,59.8573615807
21,6.15238831179,63.3409444992,3.6231884058,2.95020011182,1.56274637074,28.1428044847,64.3593941217
22,5.79325498668,71.0552407799,3.20512820513,5.32991621316,1.24092707043,30.9783538136,80.2951390002
23,6.5619136099,77.9635025207,12.2950819672,2.39502866836,0.107611248417,39.4943062233,77.9635025207
24,7.0080186046,68.0330321008,3.42465753425,0.462452817001,2.84592457395,27.9148979188,72.2790094283
25,8.04428008501,60.9682673553,3.0487804878,0.398365327653,0.0921737343312,35.4356209421,72.3375924252
26,4.63729585619,70.7961955133,15.873015873,0.167729207996,0.545831462413,40.9752218764,70.9146099257
27,13.3066857082,111.072734662,15.873015873,13.3066857082,13.3066857082,76.8261441507,111.664362492
28,8.19076464662,53.7635219091,7.8125,0.724786930313,0.618873983946,26.5082708733,54.8593183847
29,12.12269806,95.5539257341,12.3966942149,2.03167136072,0.509958890373,57.0696216791,164.873515929
30,3.18064398643,48.4657648696,0.0,1.16317891936,0.300778326155,23.8331254885,53.3052016505
31,9.48277903155,132.786499405,21.1267605634,0.802404562226,1.97358197202,70.1177417397,136.48303725
32,12.56945995,80.3654770374,10.1351351351,9.17035436025,3.1610102621,36.5204990621,87.2106034774
33,6.61193498028,70.1768726038,17.5438596491,0.328374931373,1.86437969253,46.9429603756,70.1768726038
34,9.60291698558,94.4029781323,14.7058823529,0.554666433606,1.23180503236,45.575661415,100.155363299
35,5.60548097168,55.4331954488,8.47457627119,0.459143653465,0.480640456927,34.2101942705,55.4331954488
36,12.2349328984,84.1974547561,14.9253731343,3.68728238162,0.509431620911,39.1041491077,87.2986961881
37,5.23863387279,67.6800982253,14.4927536232,0.956100146305,1.2324847855,30.0577059509,69.7775312058
38,6.1750936321,60.6114486558,12.1951219512,1.70186627796,0.292391173338,22.2641041171,70.2707983177
39,3.51823315365,57.2772125367,9.25925925926,0.131006401423,0.941018929689,29.8515170992,57.2772125367
40,10.054747991,100.338036319,20.2702702703,13.2591825914,0.786122759597,35.9029183226,152.647030304
41,5.38123447943,83.9064178322,18.115942029,0.101342418039,1.57582261205,40.4851113969,84.7020117223
42,4.59496572446,62.5516005808,7.93650793651,1.77033106246,2.15716182767,35.3114036737,62.621716955
43,8.93571746788,112.93700635,17.1232876712,2.8956585103,2.36491639793,44.2252729094,116.099805804
44,5.37381703739,72.8243403808,15.3846153846,0.347763273541,0.733029058722,39.5936378526,73.6702959625
45,23.248838397,134.724638017,20.0,6.0203749306,3.99225885159,70.9800520022,138.269144448
46,4.59682173104,66.0653245208,8.72093023256,1.85054874085,2.22007631689,18.1479798999,91.313469944
47,5.8311574656,66.3368576509,0.0,3.6632140929,1.12247211229,29.8463774437,72.4670719388
48,12.068170966,77.3783892509,7.57575757576,0.341141771989,2.01349116636,48.964308999,78.5680310351
49,3.2167823041,41.9170597765,4.31034482759,2.50775011004,0.611287834293,24.6685641179,41.9170597765
