,left,right,convergence,bladder_mid_um,bladder_mid,sb_cr_um_ms,sb_cr,size_sb,tail_amplitude_list
0,23.4514188575,1.99474226451,25.446161122,617.416902048,57.6296936372,-0.0469006502132,-0.0145923556363,191.5,-0.633076771431
1,24.3775475963,2.67463951442,27.0521871107,616.606940711,57.554091846,-0.0342612814356,-0.0106598266973,189.0,-3.29520995285
2,22.9910002971,3.13439047423,26.1253907713,618.508928464,57.7316233829,-0.190922139587,-0.0594022416968,189.5,-3.29520995285
3,25.3439945827,2.42037235877,27.7643669414,615.710137289,57.4703842146,0.0847054504613,0.0263546891535,190.5,-3.12213046212
4,24.4301520859,2.19920679988,26.6293588858,616.635224545,57.556731859,0.00595618508638,0.00185316771988,189.0,-2.94899391569
5,23.9700790778,2.9060698846,26.8761489624,616.035919354,57.5007927125,-0.0267723386226,-0.00832976695678,193.5,-2.57143588232
6,23.0702826865,1.92966894055,24.9999516271,615.326892804,57.4346121744,0.0559873215206,0.0174195219691,185.5,-2.94899391569
7,23.1780529022,1.45055972236,24.6286126245,617.121894797,57.6021576603,0.082830668245,0.0257713819133,189.5,-2.57143588232
8,24.4634090585,1.67846080974,26.1418698683,616.734494296,57.5659976976,-0.0376382159377,-0.0117105035854,190.5,-2.42194288184
9,23.417721118,2.91018031673,26.3279014347,615.58971371,57.4591438777,0.0963838146578,0.0299882175339,190.5,-3.12213046212
10,23.3535067201,2.39877863908,25.7522853592,616.26001483,57.5217097842,0.0304357636409,0.00946958059413,190.0,-3.12213046212
11,23.2725683495,2.35354036056,25.62610871,618.502405934,57.7310145699,-0.0265075097653,-0.00824736987164,190.0,-2.94899391569
12,23.8475367384,2.92110162503,26.7686383634,616.107190697,57.5074451797,-0.0285399864361,-0.00887974111316,188.0,-2.94899391569
13,22.8662466398,2.73973245267,25.6059790925,617.196110621,57.6090849654,-0.0641710903468,-0.0199657652432,187.5,-2.94899391569
14,22.8434288804,2.43069553821,25.2741244186,616.767277557,57.5690576872,-0.0443739279342,-0.0138062081113,190.5,-2.94899391569
15,24.008370806,2.7669965838,26.7753673898,618.060614105,57.6897777206,-0.0726543078901,-0.0226051769949,187.5,-3.29520995285
16,23.6699509428,2.56706081965,26.2370117625,615.631524256,57.4630464741,-0.0265952689548,-0.00827467468079,192.0,-3.12213046212
