,left,right,convergence,bladder_mid,sb_cr,size_sb,mouth_area,mouth_cr,tail_bend_amplitude
18,19.8768253773,25.294681428,45.1715068053,53.919266443,-0.0232502903566,337.0,201.5,-0.2,3.27540264092
19,18.9035294507,25.6065911651,44.5101206158,53.9476736752,-0.00897349889693,337.5,201.5,-0.2,2.50041056438
20,19.5704173328,24.4219949146,43.9924122474,53.8461800575,0.0163488242501,338.0,201.5,-0.2,2.64835760049
21,20.4065130473,24.9498228209,45.3563358682,53.7099055662,0.0242160526821,339.5,201.5,-0.2,2.7742773113
22,20.2605898851,25.0855149543,45.3461048393,53.8030149913,0.0215550203557,338.5,200.5,0.2,2.7742773113
23,19.8659099373,24.7884233945,44.6543333318,53.9028061807,-0.00793885506279,337.0,200.5,0.0,2.05764594695
24,18.8260583626,24.4248549539,43.2509133165,53.9279241787,-0.0209088192991,339.0,200.5,0.2,2.91942854198
25,19.1835820445,25.0304260757,44.2140081202,53.8309858296,0.011825185405,340.0,200.5,0.4,2.7742773113
26,20.2813921199,25.7755258479,46.0569179679,53.910790093,-0.0204108090482,335.5,201.5,-0.2,3.04612613624
27,18.4295745228,25.2756521059,43.7052266287,53.8631119054,-0.0237719666305,339.5,200.5,-0.4,2.50041056438
28,20.1668830068,24.3056617398,44.4725447467,53.8233800822,0.0146081488563,338.5,201.5,-0.3,2.22895013393
29,19.4168823787,25.5702209016,44.9871032803,53.8901117566,-0.00504643272624,336.5,202.5,-0.4,2.64835760049
30,20.8151873741,24.9183544791,45.7335418531,53.8087360478,0.0115350511602,335.5,200.5,-0.2,2.58690547943
31,18.9770040092,25.5714850308,44.54848904,53.7442520723,0.000880467986752,338.5,198.5,0.4,2.64835760049
32,20.0376737423,25.0968745945,45.1345483368,53.8964208265,-0.0243014241422,338.5,200.0,0.1,2.58690547943
33,18.8971295081,25.2486993381,44.1458288462,53.864879593,-0.0192100690433,340.5,200.5,0.0,2.22895013393
34,19.557044516,24.5546672634,44.1117117794,53.8664113036,-0.00892402022654,338.5,199.5,0.1,3.04612613624
35,20.1583535127,24.4054288172,44.56378233,53.7486544122,0.0247858019872,339.5,200.5,0.0,2.58690547943
36,19.9123284479,24.4711843038,44.3835127517,53.7749137058,0.0303323909354,334.5,200.5,0.0,2.58690547943
37,18.8679299578,25.5393216956,44.4072516534,53.7688292478,0.0273926633764,338.5,200.5,-0.3,2.58690547943
38,20.2683655722,24.6074398784,44.8758054506,53.8217912025,0.00418277069062,335.5,200.0,0.0,2.58690547943
39,18.5351228601,23.6691192812,42.2042421413,53.8725834221,-0.0243931483523,336.0,200.5,0.0,2.64835760049
40,17.5789061152,25.6483260333,43.2272321486,53.9265756605,-0.00148991515304,338.5,200.5,0.0,3.04612613624
41,18.406366323,24.426195438,42.8325617611,53.9057925647,-0.0378889895322,336.5,199.0,0.3,2.64835760049
42,19.3494538109,25.0653893601,44.414843171,53.8427050559,0.00201600689191,336.0,200.0,0.1,2.64835760049
43,19.7354986315,25.498983976,45.2344826076,53.7506176804,0.0130434958482,337.5,200.5,0.2,3.27540264092
44,18.8355561612,25.6522903461,44.4878465073,53.9191260847,-0.0196992431514,336.5,200.5,0.0,2.64835760049
45,19.8254392335,25.0021516987,44.8275909322,53.716347617,0.0293917769127,337.5,200.5,0.2,2.64835760049
46,19.8874941798,23.9474999302,43.83499411,53.8527850904,-9.87045798496e-05,339.5,200.5,0.0,2.64835760049
47,19.6135848337,26.021358299,45.6349431327,53.8158351596,-0.00908066172862,339.5,201.5,-0.2,2.64835760049
48,18.2520937502,25.1879367047,43.4400304549,53.8206298689,-0.00228526349701,338.5,200.5,0.0,2.50041056438
49,19.144985228,25.2702295345,44.4152147624,53.8633065016,-0.0156153784412,339.5,201.5,0.1,2.50041056438
50,17.8135986043,24.5941792566,42.4077778609,53.8522915675,-0.0124487519828,337.0,200.5,0.0,2.00078561667
51,18.9159722823,24.7731589773,43.6891312596,53.770431851,-0.000577661162318,339.5,200.5,0.0,3.04612613624
52,19.3711805624,25.1011777485,44.472358311,53.8092035515,0.000305144777046,338.5,200.5,0.0,2.58690547943
53,19.3166784825,24.1028243636,43.4195028461,53.7852296094,-0.00751286518721,342.5,202.0,-0.3,3.04612613624
