,left,right,convergence,bladder_mid,sb_cr,size_sb,mouth_area,mouth_cr,tail_bend_amplitude
0,7.63752113191,23.261859157,30.8993802889,59.7073273693,-0.0187939699299,364.5,243.0,-0.9,7.80304125965
1,6.74167696186,22.8061592907,29.5478362526,59.7645192753,-0.0305709560058,366.0,248.0,-2.0,8.04062437456
2,6.84311041122,24.2013540325,31.0444644437,59.5914622012,0.0115308657233,361.0,247.0,-1.8,8.01123161286
3,7.0422391046,23.5831512176,30.6253903222,59.814308065,-0.0167505916206,362.0,244.0,-0.5,7.91890243838
4,6.94436477824,23.0032352877,29.947600066,59.6133575197,0.0348673072282,364.0,238.5,1.2,7.91890243838
5,7.09002590998,23.6251231086,30.7151490186,59.6116644953,0.0296010056252,365.5,238.0,2.1,7.91890243838
6,7.46868813772,22.1775075126,29.6461956503,59.6491165298,0.00742954054989,363.0,238.0,1.9,8.01123161286
7,7.68529895073,22.4440255365,30.1293244872,59.7305551069,0.0103933404716,363.0,241.5,-0.1,8.04062437456
8,7.23713062804,22.3232014106,29.5603320386,59.7876940558,-0.0290505503605,361.5,244.5,-1.1,8.04062437456
9,6.842704282,21.9296067394,28.7723110214,59.7596695234,-0.0177445108211,364.0,248.5,-2.1,8.04062437456
10,8.11309773436,22.8852541175,30.9983518519,59.6862642325,0.0164695824371,365.0,247.5,-1.5,8.04062437456
11,7.79299439327,22.7472526852,30.5402470785,59.7825218093,-0.00118782269707,365.0,241.0,0.6,8.04062437456
12,6.71630832358,22.87289927,29.5892075936,59.642441304,0.0148430698693,364.0,239.0,1.6,7.91890243838
13,7.73056656608,23.089790276,30.8203568421,59.6709469693,-0.033866134102,365.0,238.0,1.6,7.91890243838
14,6.95484129065,23.0111345637,29.9659758543,59.7686121447,-0.00847579796409,361.5,240.0,0.8,7.91890243838
15,7.00005671192,24.0621916284,31.0622483404,59.7765826958,-0.0083036381945,366.0,244.0,-0.3,8.04062437456
16,6.09321306329,24.5460929834,30.6393060467,59.7166566534,0.00944249821026,364.0,247.0,-1.1,8.04062437456
17,7.76571169906,23.3963289538,31.1620406529,59.5016162988,0.071885901034,360.5,246.0,-1.1,8.04062437456
18,7.04135058299,22.6043743084,29.6457248914,59.7262331549,0.033677163645,359.0,244.0,-0.8,8.04062437456
