,left,right,convergence,bladder_mid,sb_cr,size_sb,mouth_area,mouth_cr
273,27.0214815713,28.5767796775,55.5982612488,59.5566481544,0.00929837456326,348.5,301.0,1.0
274,26.7645730862,27.8141423187,54.578715405,59.5795952924,0.00628574628911,349.0,301.0,0.7
275,27.0293508119,27.7645372844,54.7938880963,59.4504984691,0.00203059457323,349.0,302.0,0.2
276,27.2775307727,27.8499063667,55.1274371394,59.5735120558,-0.017096342968,352.0,303.0,-0.2
277,27.241801132,28.8918749722,56.1336761042,59.6031400272,-0.0115659748093,349.0,306.0,-1.1
278,27.7122398786,27.3785795473,55.0908194259,59.6110240238,-0.0176355676883,344.5,304.5,-0.9
279,28.5155216517,28.5933400626,57.1088617143,59.460651442,0.00671566129836,350.0,303.0,-0.9
280,28.6601063115,27.2666021603,55.9267084718,59.488030341,0.0201177269435,348.5,302.0,-1.2
281,28.4579896498,27.7950383634,56.2530280132,59.5453101532,0.010811551326,348.5,300.5,0.0
282,28.9279786224,27.1538842676,56.08186289,59.5228461854,0.012355207341,351.5,300.0,-0.6
283,28.996374827,25.8936164083,54.8899912353,59.4942297484,0.0285530685158,347.0,298.5,-0.2
284,28.4690609141,27.1627926102,55.6318535243,59.5886189757,-0.0284753733092,345.0,296.0,0.3
285,27.7354392086,27.3960387545,55.1314779632,59.5993679098,-0.00183240216518,347.0,300.5,-1.0
286,26.8678743696,27.5234935457,54.3913679154,59.5846222221,-0.0099132258459,352.5,297.0,-0.7
287,26.8081718128,27.0090408118,53.8172126246,59.636995091,-0.0243837498109,351.5,297.5,-0.5
288,26.8743108408,26.9641766965,53.8384875374,59.4462421091,0.0029675422151,352.5,297.5,0.1
289,26.3163730113,27.4099758751,53.7263488864,59.590205899,-0.039248515695,351.5,295.5,0.9
290,26.7907515894,27.0497188279,53.8404704172,59.5350560928,-0.011483767933,346.5,293.5,1.4
291,27.651585873,28.0844915496,55.7360774226,59.515076342,-0.0328184336392,351.0,295.0,1.4
292,27.2045485486,28.1322270935,55.3367756421,59.4610798202,0.000602099413157,349.5,298.0,0.5
293,27.5166586186,27.974144671,55.4908032896,59.3939633205,0.0271269086364,352.5,300.0,-0.4
294,26.8441810449,28.7345779832,55.5787590281,59.4776372532,0.0177401856179,351.0,300.5,-0.4
295,27.6157863211,26.4354080334,54.0511943545,59.3509841738,0.0569878985097,349.0,302.0,-0.8
296,26.7747535382,27.8760713989,54.6508249371,59.4640903173,0.00857328756875,350.0,300.5,-0.5
297,26.3180386489,26.7840601073,53.1020987563,59.5295978637,0.0157205226092,352.0,298.0,-0.3
298,26.2732925824,27.7940631131,54.0673556954,59.5663381813,-0.00077146809609,346.5,298.5,-0.1
299,26.8963400431,27.0987607468,53.9951007899,59.6359236663,-0.0211420621844,347.0,298.0,0.0
300,26.2181504399,26.6809476928,52.8990981327,59.5069567551,0.00666180720012,348.0,298.0,0.2
301,26.2853040015,26.8853543886,53.1706583901,59.6082004767,0.0113536744775,346.5,296.5,1.2
302,26.4518795115,27.7955325857,54.2474120972,59.5624808408,-0.0102124056067,347.0,298.0,0.9
303,25.9878177709,26.8875240013,52.8753417722,59.5302133554,-0.0144773154615,353.5,298.0,0.8
304,26.7244481768,26.5660326627,53.2904808394,59.5402657911,-0.00866037324324,353.5,299.0,0.9
305,26.7522624003,26.8371449479,53.5894073482,59.6649688491,-0.0184884206212,344.5,302.5,0.1
306,27.587495336,28.0509961899,55.6384915259,59.5114188128,0.0152759347901,350.5,302.5,0.0
307,27.8659883361,28.3527472224,56.2187355584,59.4578267781,0.0280911060366,350.0,302.0,0.0
308,27.7515185955,28.4149512753,56.1664698708,59.4969639249,0.040636632782,354.0,303.5,0.3
309,26.9959672968,28.1622932105,55.1582605073,59.572526746,0.00119043257352,352.0,303.0,0.2
310,28.0934927507,27.8707857448,55.9642784956,59.5877984867,0.0108882338107,347.5,302.5,0.8
311,27.2114443235,26.3881751579,53.5996194814,59.5982823083,-0.000703825797551,349.5,302.0,2.3
312,26.6502834352,26.7916075398,53.441890975,59.7001470888,-0.0160033295619,350.5,305.0,2.5
313,26.6517694521,28.107205522,54.7589749741,59.5784789089,-0.0119173124368,350.0,304.0,2.7
314,26.6097110912,26.6495976119,53.259308703,59.6422396558,-0.00908146035364,345.5,306.5,2.2
315,26.5242869463,28.1718634693,54.6961504156,59.5947631793,-0.00816255223943,347.0,313.5,1.0
316,27.5975047438,26.7922954391,54.3898001829,59.620130441,-0.00215598553191,343.5,317.5,0.0
317,26.4960777324,26.4595987277,52.9556764601,59.5188923467,0.0124706380428,346.5,317.5,0.2
318,27.7591761146,27.4487047659,55.2078808805,59.596832354,-0.00633190167014,348.0,317.5,0.2
319,28.0068211617,27.0088165443,55.015637706,59.5539504181,-0.0170793516623,347.5,318.5,-0.5
320,27.6755198304,26.9304662317,54.6059860621,59.6093505133,-0.0145963752064,348.0,317.5,-1.1
321,27.7731005507,26.7919034219,54.5650039726,59.5812455369,-0.00370517606629,352.0,318.5,-3.0
322,27.8769215134,27.6956552233,55.5725767367,59.5651728456,-0.0012087588329,349.0,318.5,-4.2
323,27.2692911563,27.1668461926,54.4361373489,59.4685536598,0.011097849296,347.0,316.0,-4.6
324,28.4130202968,27.8304650358,56.2434853326,59.5363686373,-0.0255751214545,350.5,312.0,-3.3
325,28.2753604811,26.8130676084,55.0884280895,59.5627196566,0.00359022083368,352.0,303.5,-1.3
326,26.8087180646,28.4523451016,55.2610631662,59.5591290515,-0.00641833057733,348.5,297.5,0.1
327,27.327053057,27.4438363355,54.7708893925,59.5240429063,0.018046523026,350.0,293.0,1.1
328,27.037453415,28.1693922757,55.2068456907,59.40849303,0.0402174766285,350.5,295.5,0.7
329,28.1514144203,26.588409387,54.7398238074,59.5806707607,-0.00220555414555,347.5,297.0,0.1
330,27.7619009453,26.5169758258,54.2788767711,59.5270373986,-0.0160440680867,349.0,298.0,0.6
331,28.1261341567,26.2565615198,54.3826956765,59.6142755214,-0.0293018312277,348.0,298.5,0.7
332,28.2910771332,26.3310610994,54.6221382325,59.6095804132,-0.0288182203362,347.0,299.0,0.5
333,28.4116838246,26.4798126296,54.8914964542,59.56964299,-0.0305215673039,348.0,297.5,0.8
334,29.7144093291,26.6905985465,56.4050078756,59.4468170582,0.00566512882225,349.5,301.0,-0.1
335,30.5371935477,27.9329678925,58.4701614403,59.4677663653,0.0137213401766,348.5,302.0,-0.7
336,29.1404185688,27.5325261278,56.6729446967,59.4654893115,0.0370205114547,350.5,301.5,-0.8
337,28.9546556273,28.210793054,57.1654486813,59.4170351535,0.0207206457135,347.5,301.5,-0.5
338,29.7421521581,27.9124611763,57.6546133344,59.4751427023,0.00814570226464,347.0,300.5,-0.8
339,29.2477061911,26.9805672568,56.2282734479,59.5363730661,0.0235240427574,349.0,298.5,-0.2
340,29.4696570878,26.6454466154,56.1151037032,59.6505918688,-0.0224366786317,347.5,297.5,0.2
341,29.6656811531,27.2818682465,56.9475493996,59.520638382,0.0100264758521,348.0,299.0,-0.5
342,28.5830319677,27.0982056242,55.6812375919,59.5158712136,0.0185396715353,349.0,296.5,0.8
343,28.2303411475,26.6489831064,54.8793242539,59.6539932799,0.00393756773642,349.0,297.5,0.6
344,28.955926516,26.3859930205,55.3419195364,59.5384084756,-0.0199662041964,348.5,298.5,1.6
345,28.5427017593,25.5291307963,54.0718325556,59.5707707613,-0.0475596605732,347.5,296.5,2.9
346,29.0207958981,26.4537824038,55.4745783018,59.6085695713,-0.0238017272358,349.0,300.5,3.3
347,29.4735385652,25.4141357348,54.8876743,59.6736811186,-0.0538646339071,348.5,300.5,3.5
348,30.0866020246,26.2920321213,56.3786341459,59.4385774546,-0.0112682845408,348.5,306.5,3.0
349,30.3247466211,26.8433029009,57.168049522,59.3329724584,0.0408452089683,352.0,311.0,1.8
350,30.5320272036,26.2989776776,56.8310048812,59.4895609351,0.00891589418373,348.5,317.0,0.1
351,30.1492118258,27.5709304661,57.7201422919,59.4043579491,0.0117517535345,350.5,318.0,-0.7
352,29.1459282255,26.3054019604,55.4513301859,59.3822360319,0.0222065295319,351.0,321.5,-2.3
353,30.4815534685,25.5806785127,56.0622319812,59.5371985033,-0.0110559485832,350.0,320.0,-1.3
354,29.8275891754,26.4132082965,56.2407974718,59.534140406,0.000206799733232,349.5,317.5,-1.7
355,29.6029783661,26.4811875244,56.0841658904,59.4631167167,0.0234730890875,346.5,314.5,-1.0
356,29.8399170079,26.0161323325,55.8560493404,59.4932686796,-0.0220090324353,347.0,310.0,-1.4
357,29.3217469696,25.5288017311,54.8505487007,59.4819187604,0.0035043848173,349.0,313.5,-2.3
358,29.6818442959,26.9821208476,56.6639651435,59.5351744047,-0.0131497759647,349.0,309.0,-1.9
359,30.5132074682,25.6949652975,56.2081727658,59.5804821622,-0.0337409153077,348.0,309.5,-1.9
360,29.6336660681,26.9025600467,56.5362261148,59.3832235174,0.0023113663129,350.0,303.0,-0.2
361,29.7882381393,26.566658801,56.3548969402,59.4994406845,-0.0348216059473,348.0,302.0,0.3
362,29.8659462016,26.9568929731,56.8228391747,59.4694255249,-0.0232734135161,347.5,299.5,0.5
363,30.6336546939,26.0847868554,56.7184415493,59.4117775856,0.0209549664971,347.0,300.0,-0.5
364,31.4501211677,25.9515316981,57.4016528658,59.394780349,0.0345661735758,348.5,302.0,-1.5
365,30.7716702771,26.1217888165,56.8934590936,59.3253326547,0.0310108587235,349.5,303.5,-2.4
366,30.6781429775,25.2583144668,55.9364574443,59.3530584573,0.0248923146954,350.0,302.0,-2.2
367,30.8697830164,26.6232536268,57.4930366433,59.5165524181,-0.00622211773241,346.5,297.5,-1.7
368,28.9119229163,26.9954512267,55.907374143,59.5676112169,-0.0167085756996,346.0,294.5,0.1
369,28.2319590635,26.5185178042,54.7504768677,59.4803869483,0.00114878569358,348.5,291.5,1.2
370,28.4942966322,26.0525226045,54.5468192367,59.4775200308,0.00794159975453,348.5,291.0,1.3
371,28.9865634008,25.6370751186,54.6236385194,59.4854418295,0.000442083459265,348.5,289.0,1.7
372,29.458037759,26.5869882567,56.0450260157,59.4840683384,0.00823297143037,349.0,295.0,0.5
373,29.9148707703,27.1326369643,57.0475077346,59.4861308768,-0.00998103508635,349.5,297.5,0.4
374,29.4937606181,26.2416858627,55.7354464808,59.5172280295,-0.0283098637902,345.5,297.5,0.2
375,29.1483359774,25.8332036596,54.981539637,59.4876522468,-0.0380847834284,349.5,297.5,1.2
376,29.5687110805,25.9147091497,55.4834202302,59.5252331955,-0.0536352961979,348.5,297.5,0.8
377,29.6752260898,25.5069361192,55.182162209,59.4362257014,-0.00320467486002,347.0,299.5,0.3
378,31.0554174661,25.3504890758,56.4059065419,59.3756787106,0.00871115086532,347.0,298.5,-0.4
379,31.1488876181,26.7079691828,57.8568568009,59.2972283296,0.0181981597632,349.0,303.5,-1.6
380,31.4778686411,25.5014975192,56.9793661603,59.2570567145,0.0341250424547,349.5,301.5,-1.4
381,30.8603530456,26.7215194697,57.5818725153,59.4202023271,0.02256937627,348.5,301.0,-1.1
382,30.5266606273,25.5999652685,56.1266258958,59.4192344649,-0.00291987939,345.0,296.5,0.3
383,29.8945304671,26.2604643472,56.1549948143,59.3882191284,0.00423791156197,350.0,295.5,2.8
384,30.3198752974,25.7624293767,56.0823046741,59.4276819268,-0.0207414656913,355.0,294.5,3.4
385,30.8195599554,26.1003562322,56.9199161876,59.5330492084,-0.0189689480329,350.0,295.5,4.2
386,31.1206920032,26.0772206204,57.1979126236,59.4046350679,0.00407443654928,353.5,298.0,3.9
387,30.9976311343,25.9641304135,56.9617615478,59.4094086862,-0.00156681726871,351.5,309.5,1.8
388,31.5142688345,25.438481171,56.9527500055,59.3239745983,0.00228184631124,346.0,311.5,1.6
389,31.271697035,26.325274098,57.596971133,59.4382044683,-0.0108831758387,345.5,316.5,0.9
390,31.6274895699,25.1287971606,56.7562867305,59.4250072507,-0.0130717598305,351.0,317.5,0.5
391,30.8998019118,25.1942357388,56.0940376505,59.4015745999,-0.0183414411528,348.0,318.5,-0.6
392,31.0379672722,25.4070945576,56.4450618299,59.3353838299,0.00213022597628,349.0,319.5,-2.9
393,31.0308450415,25.6268107099,56.6576557514,59.3837885891,0.00799578000426,347.0,321.0,-5.0
394,31.1418681742,25.1513031434,56.2931713176,59.3596484515,-0.0194487235647,346.0,320.0,-5.5
395,31.2685628495,26.962887457,58.2314503065,59.3098673941,0.0229177279539,350.5,315.5,-5.8
396,30.7644689597,25.8674730664,56.6319420261,59.3460349598,0.0140262723777,348.5,305.0,-3.3
397,31.5013829512,26.3515262264,57.8529091775,59.4237674891,-0.0145540876266,349.5,296.0,-1.9
398,30.6156226271,27.4284742673,58.0440968944,59.2624048337,0.0367281409036,352.0,292.5,-0.9
399,30.9710459694,26.6252351612,57.5962811306,59.4244560339,0.00835314374628,353.5,286.5,0.1
400,30.9579021653,25.7756168063,56.7335189716,59.4161663217,-0.00293341822414,356.5,288.5,-0.3
401,31.4806554883,25.5664341582,57.0470896465,59.3509970509,0.00157556102631,353.0,286.5,-0.5
402,32.0004808934,25.9008545103,57.9013354037,59.4460455382,0.00336182396097,359.0,288.0,-0.5
403,32.1511718437,25.26944165,57.4206134936,59.4662217526,-0.0148963580977,351.0,287.0,1.0
404,32.0137717668,26.4159425941,58.4297143609,59.4014992305,-0.0161007153507,347.5,287.0,1.2
405,31.9325354772,26.5395574962,58.4720929734,59.3588748561,0.0161485650784,348.0,284.0,2.0
406,31.6155345052,26.0928595231,57.7083940284,59.462854658,-0.0114900777994,346.5,285.5,0.9
407,31.2453859645,26.0208632914,57.2662492559,59.3917399622,-0.0259627873118,348.5,292.0,-1.1
408,32.0584048742,26.844134989,58.9025398632,59.3209956538,-0.00191641927297,349.0,293.0,-1.5
409,31.6491186248,26.8941819148,58.5433005396,59.4396176815,-0.0306253783194,345.5,294.0,-1.7
410,30.9632607776,24.8131410526,55.7764018302,59.405404269,-0.00560093576323,345.5,290.0,-0.7
411,30.3234881652,25.4934540059,55.8169421711,59.2619260256,0.0248232149218,352.5,286.5,0.4
412,30.8381299475,26.1872581389,57.0253880864,59.3114135574,0.0439392841986,355.5,285.5,1.0
413,31.0641541618,24.9035493829,55.9677035447,59.2864907899,0.0467797562787,356.0,285.5,1.2
414,29.9705504168,25.3157419289,55.2862923457,59.3773995902,0.0287400025985,352.5,286.5,1.3
415,30.6411384928,25.466240816,56.1073793088,59.3860421002,0.0170073893836,351.5,288.5,0.8
416,30.6975504205,24.8920242364,55.589574657,59.5311099784,-0.0189073566581,348.0,290.5,0.3
417,30.2882200257,24.7869690342,55.0751890599,59.5203895713,-0.0230718496023,350.0,291.5,0.7
418,29.8686827183,24.7747673195,54.6434500378,59.5210996032,-0.0325276095892,349.5,293.0,0.5
419,30.1655823021,24.1847416987,54.3503240007,59.4710790471,-0.0264574295654,348.0,292.5,1.0
420,30.4501345667,24.6325565306,55.0826910974,59.4365731951,-0.0777262616151,349.5,292.0,1.1
421,31.115845649,25.4342038639,56.5500495128,59.4050303233,-0.0454742880828,344.0,295.0,1.4
422,31.4975216721,25.1865850229,56.6841066951,59.3584615553,-0.0695547443729,345.5,295.5,2.3
423,31.2956578044,24.8483382328,56.1439960372,59.3387918993,-0.0876806389687,350.0,297.5,3.2
424,32.032611601,25.4857995833,57.5184111843,59.0479418871,-0.0365953155078,352.0,297.5,5.6
425,32.7090151546,23.7370126253,56.4460277799,59.1776588828,-0.0618032506572,349.5,302.0,5.2
426,31.9902899198,24.4855097041,56.4757996239,59.0106878334,-0.0718230090361,347.5,307.0,4.2
427,33.6499014861,24.1029560618,57.7528575479,58.9003887044,-0.0651127145802,353.5,313.5,3.5
428,32.4584085988,23.4014946759,55.8599032748,58.8649653095,-0.0432877045104,357.0,325.5,1.6
429,32.7277479539,22.3195214264,55.0472693803,58.8686426296,-0.0689764026398,356.5,328.0,0.6
430,32.6707201841,22.4510956475,55.1218158316,58.6515727882,-0.0035685218685,358.5,328.0,1.3
431,32.8587678806,23.3103184983,56.1690863789,58.5748251315,0.0703501897144,358.0,331.0,0.6
432,33.39341529,24.2441424021,57.6375576921,58.648526787,0.065121430975,355.5,333.5,0.0
433,33.7785126628,25.257824968,59.0363376308,58.5237606164,0.102011661311,353.5,331.0,0.1
434,33.7815527673,24.8963218719,58.6778746392,58.6337301789,0.0883452753373,352.5,334.5,-0.8
435,33.3806855651,25.1767688143,58.5574543795,58.9265760801,0.042803284736,356.5,334.0,-1.8
436,33.091001324,25.2606196142,58.3516209382,58.9741339418,0.0402359376563,352.0,333.5,-5.3
437,33.7056459819,24.2032438766,57.9088898585,59.0338189229,0.0373006400727,349.0,331.5,-6.5
438,33.0843217485,25.3805610073,58.4648827559,59.0754565556,0.0262898852947,355.5,330.5,-6.8
439,32.7777156588,25.545856578,58.3235722368,59.1405925038,0.00393897821617,349.0,325.0,-6.0
440,33.1330955163,25.4550451034,58.5881406197,59.1753136301,0.0033547803036,348.0,307.0,-1.6
441,32.5736683306,24.6039693028,57.1776376334,59.2203221233,-0.0158211802606,349.0,299.0,0.4
442,31.7467665674,25.9495720783,57.6963386457,59.206905982,0.0141371372005,351.5,296.5,0.3
443,32.2683275755,26.0849424477,58.3532700232,59.1602873949,0.00923951455989,349.5,295.0,-0.5
444,32.2904024411,26.0161304201,58.3065328613,59.1920875316,0.0096648784425,351.5,299.0,-1.4
445,31.9534717685,26.4829798422,58.4364516107,59.141216222,0.0133780465896,351.5,301.0,-1.8
446,32.0348939759,26.876326492,58.9112204679,59.2775916681,-0.0477851296354,344.5,298.0,-0.8
447,32.2850891499,26.6362881534,58.9213773033,59.2064849677,-0.00209179207711,346.5,292.5,1.0
448,32.0858531565,26.6277850569,58.7136382133,59.2404119238,0.00376413367575,348.0,292.0,1.2
449,32.4286120702,26.1178832737,58.5464953438,59.2081064549,0.018499070876,347.5,292.0,0.7
450,32.5271032662,26.3683492074,58.8954524737,59.0386660199,0.03932684729,349.5,294.0,0.1
451,31.9970985771,26.2140407664,58.2111393435,59.1960260073,0.0261588349398,350.0,297.5,-1.0
452,32.2416371241,25.8295066372,58.0711437613,59.2592325922,0.00030130704597,349.0,298.0,-1.1
453,31.8403059444,24.8445398065,56.6848457509,59.3006018093,-0.00826724021452,355.0,295.5,-0.3
454,31.3649630314,25.6618463014,57.0268093328,59.2353002563,0.0201651910247,350.5,294.5,0.1
455,30.8311869269,25.2743542894,56.1055412163,59.326820182,-0.00564757832083,352.5,292.5,1.6
456,30.8360553833,26.2202422002,57.0562975834,59.2607391275,0.023956051764,357.0,292.5,3.2
457,31.2737718917,26.7206031105,57.9943750022,59.2592656082,0.0282196438757,354.0,294.0,4.6
458,31.3460877114,25.6636871227,57.0097748341,59.3361262114,-0.0162197896551,352.5,295.0,6.1
459,30.5432039508,26.7662874803,57.3094914311,59.2985822904,-0.0357643610435,350.5,300.5,6.1
460,31.6486019104,26.940422387,58.5890242973,59.3805193863,-0.0651796761441,347.5,308.5,4.7
461,31.2667059194,27.075313435,58.3420193544,59.4003638276,-0.0623685160413,348.5,317.0,3.1
462,32.1466816456,27.1424262833,59.2891079288,59.2550272632,-0.0547795406193,350.5,325.5,1.4
463,31.4749958923,25.7722416787,57.247237571,59.1197604852,-0.00289507303225,344.5,331.0,0.5
464,32.3428008434,25.3398001101,57.6826009536,59.0546210056,-0.0188792617546,348.0,332.0,0.6
465,32.4983619597,25.2967838321,57.7951457918,59.0885212474,-0.00567521935189,349.5,332.5,1.0
466,31.6075041944,25.0681386703,56.6756428648,58.9811295601,-0.00998685873888,353.0,332.5,1.2
467,31.4671177852,25.5071543531,56.9742721383,59.10528512,-0.0306640306311,353.0,333.5,1.0
468,31.7819856031,25.7988985413,57.5808841444,58.9602246968,0.00343818555428,356.5,335.0,0.7
469,32.3625213535,26.5520658585,58.914587212,59.0601451506,-0.0127211996344,355.0,337.5,0.8
470,31.818969846,25.7331712616,57.5521411076,58.9311952664,0.0195740911822,355.0,338.5,0.5
471,31.8727093505,25.930610952,57.8033203025,58.9519649669,0.0150657354248,359.0,338.5,-0.6
472,30.9711014151,25.9294449235,56.9005463386,58.9774156246,0.00369528678278,357.0,338.5,-1.9
473,31.0430937442,26.4790752932,57.5221690374,58.9965391525,0.0127843384838,353.0,341.5,-4.9
474,31.6796740837,27.0531285904,58.7328026741,59.0290657223,0.00051386621804,351.5,341.0,-6.0
475,30.7935124765,25.887949175,56.6814616515,59.027293644,0.0241650021668,348.0,335.5,-5.6
476,31.5771227118,25.6633113579,57.2404340697,58.9958920585,0.0208373209006,347.5,329.0,-4.8
477,32.4846747403,25.282359769,57.7670345093,59.0604608449,0.0338407071263,349.5,317.0,-2.6
478,31.2955674997,25.6441959974,56.9397634971,59.0316350534,0.0451925061118,349.5,311.0,-2.7
479,30.7754023044,26.5714124519,57.3468147563,59.1481186548,5.1487220702e-05,349.0,307.5,-3.4
480,31.3653025942,26.1202988791,57.4856014733,59.100078663,0.00817085669577,353.5,305.0,-3.6
481,31.0368556093,25.4383846607,56.47524027,59.2296643805,-0.00860844731861,354.0,304.0,-2.8
482,31.2131790925,25.235800638,56.4489797305,59.2575975839,-0.0227984580054,354.0,297.5,-1.4
483,31.2765764177,26.3603057852,57.6368822029,59.1483760909,0.0145542637843,353.0,290.5,0.9
484,31.5272562476,26.2612268129,57.7884830605,59.1409329465,0.0140274894564,349.5,287.0,1.5
485,31.4724335702,24.9449992098,56.41743278,59.1866221439,0.00165363776633,351.0,290.0,0.5
486,31.5661400634,25.6440311447,57.2101712081,59.1436052939,0.00972970551903,350.5,290.5,-0.1
487,31.7699726534,25.6113343287,57.381306982,59.2211474098,0.00258899615945,349.5,295.0,-0.9
488,31.1711704517,26.7118158664,57.8829863181,59.2110703937,-0.000426165180613,349.0,294.5,-0.5
489,31.241162199,25.2009264523,56.4420886512,59.1948903328,0.00329456475297,350.0,292.5,0.3
490,31.5020608924,24.8987720233,56.4008329158,59.1922538215,0.00314579053579,345.5,290.0,0.5
491,31.2107027149,24.4512404246,55.6619431394,59.2340923906,-0.00727519438421,349.0,290.5,-0.6
492,31.0102205872,23.9147615473,54.9249821345,59.2089395678,-0.0298112309761,345.5,292.0,-1.4
493,31.486401786,24.3370585427,55.8234603286,59.2113631565,0.0185165988577,347.5,294.0,-1.8
494,31.0388053544,25.7634965125,56.8023018669,59.2079827742,0.00696917078904,347.5,292.5,-1.3
495,30.6664379757,25.1736859778,55.8401239535,59.1977164187,0.0293755475668,347.0,287.5,0.4
496,30.0944878504,24.5292416739,54.6237295243,59.059883413,0.0526726248758,352.0,285.0,1.5
497,29.676713716,25.3871221656,55.0638358816,59.3039461508,-0.00385067096573,351.5,285.0,2.3
498,29.0454801654,25.6526668932,54.6981470586,59.2428286281,0.000250070138752,353.5,286.0,2.7
499,30.0470205403,25.747902371,55.7949229112,59.3445941565,0.00625005647558,350.5,289.5,2.9
500,30.1676170899,24.8319873546,54.9996044445,59.3232465373,0.021011773529,352.5,292.5,3.2
501,29.8256230885,25.4840212101,55.3096442987,59.284692796,0.0042428102809,353.0,296.5,4.3
502,29.715339724,25.7340802543,55.4494199783,59.2440789788,0.0216007107544,353.0,299.5,5.8
503,30.6090489306,24.5484090158,55.1574579463,59.3758444389,0.00122611330143,353.5,304.0,5.5
504,31.3191134388,24.7513954627,56.0705089016,59.428305405,-0.0243061911132,353.5,308.5,5.3
505,31.3308358986,23.8810815546,55.2119174531,59.3059068474,-0.0146494565019,351.0,318.0,3.7
506,30.4705648352,23.4698696071,53.9404344423,59.3520825326,-0.0331992189838,351.0,328.5,2.2
507,31.1930798737,23.9588021341,55.1518820078,59.3819750054,-0.0540823469784,352.5,331.5,1.7
508,30.9747833218,24.508024579,55.4828079008,59.3067744494,-0.0288592921875,349.0,335.0,0.1
509,30.8841281626,23.8347347859,54.7188629485,59.2326595649,-0.0203698770524,354.5,336.5,-0.2
510,30.2618145434,23.6569048469,53.9187193903,59.1860864377,-0.000970955619617,356.0,339.5,-0.4
511,30.1047217633,23.3891043293,53.4938260926,59.1115632705,0.0282315837847,353.0,340.0,-1.9
512,30.4505839044,24.381487181,54.8320710854,59.1624779885,0.00338825775767,354.0,335.5,-0.7
513,30.7983827613,24.7195985042,55.5179812655,59.1308101796,-0.00188291486824,352.0,335.5,-3.2
514,30.97228489,24.1765861389,55.1488710289,59.1812316596,0.00668717518826,353.0,337.5,-5.6
515,30.7793663283,24.5013611593,55.2807274875,59.2527211895,-0.00207779784225,351.0,330.5,-5.3
516,30.778028854,24.1592777593,54.9373066134,59.1794192773,0.0145312180679,355.0,332.0,-6.5
517,31.066146422,25.200352253,56.266498675,59.1213956053,0.0371019202629,350.0,319.5,-4.2
518,31.0109513255,25.4082426174,56.4191939429,59.2146675355,-0.00249987717587,351.0,309.5,-2.3
519,30.7676431015,25.4548815254,56.2225246269,59.2423322003,0.00352764646032,351.0,304.0,-1.4
520,30.8693952533,25.4220411154,56.2914363687,59.2520753676,0.00854134458669,351.5,299.5,-0.8
521,31.1116675186,24.9860866858,56.0977542044,59.3069052066,-0.0126364238188,347.0,298.5,-1.1
522,31.1554578645,24.3715872529,55.5270451174,59.2021681496,-0.00475207689876,350.5,298.0,-1.8
523,31.1677179081,25.9311844254,57.0989023335,59.2599704326,-0.0129181239307,346.5,297.0,-1.1
524,30.9461164545,24.7149377552,55.6610542097,59.2947820905,-0.016411119577,348.5,295.5,-0.2
525,31.4303085438,25.874071111,57.3043796548,59.2437230875,-0.00744294208607,351.0,293.0,1.3
526,29.6762946138,24.926909574,54.6032041878,59.1784077652,0.0258007316717,349.0,289.0,2.4
527,29.8305978028,25.6994825368,55.5300803396,59.1953798129,0.00541072427519,349.5,291.5,1.4
528,30.425496288,24.5133756698,54.9388719578,59.2127264926,0.000580030262067,355.0,294.5,0.6
529,31.0869003381,24.4177520893,55.5046524274,59.2065083771,0.0143760005548,350.5,299.5,-0.9
530,29.7377382779,25.0017997262,54.7395380041,59.3074114235,0.0083617717392,346.5,301.0,-1.2
531,30.5140830831,25.194531922,55.7086150051,59.2224334343,0.0346176998452,351.5,298.5,-0.7
532,31.3987520253,25.2697696412,56.6685216665,59.215626644,0.0660641774338,347.5,297.5,-0.6
533,30.4482406059,24.8269227763,55.2751633823,59.2783883798,0.0291415546563,350.0,295.0,0.0
534,30.5460747959,24.7898840344,55.3359588304,59.3492202822,0.0148294858241,350.5,295.0,0.5
535,30.0279379983,25.0828112154,55.1107492137,59.3955219335,-0.00486343854859,348.5,295.0,1.3
536,30.1411391943,24.3617148226,54.502854017,59.5459475311,-0.0332378422364,349.0,294.5,2.2
537,29.2883317704,25.4623218854,54.7506536558,59.4240961531,0.00763275987073,352.5,295.0,2.6
538,29.1158520488,25.3996814439,54.5155334926,59.4233677113,0.021758139826,350.5,297.5,2.5
539,29.6317008284,25.2523206885,54.8840215168,59.3712047408,0.0346757292767,353.0,301.5,2.4
540,29.2825845376,24.5838876228,53.8664721604,59.3797583199,0.0347811972248,353.5,305.5,2.5
541,28.9266356707,25.7923766637,54.7190123345,59.4622599525,-0.00687133680193,350.5,308.0,2.6
542,29.4028695553,25.5587784421,54.9616479973,59.5321584105,-0.00845351469103,350.5,310.0,2.1
543,29.338899589,26.7997628165,56.1386624056,59.5445833871,0.0167297714509,354.5,313.5,1.2
544,29.6479013048,26.0343744408,55.6822757455,59.5536643061,-0.0716333902219,349.0,318.0,0.0
545,30.5659637698,26.7787932387,57.3447570085,59.4279032685,-0.10427424694,347.0,321.0,2.1
546,29.6326596792,26.8547568346,56.4874165139,59.489890837,-0.15828135469,347.5,320.5,5.6
547,29.9810274385,25.4436626854,55.4246901239,59.6282322444,-0.20854940853,347.0,319.5,6.5
548,28.9429523546,24.4640900041,53.4070423587,59.195497355,-0.143585928456,341.5,318.0,6.8
