,Fs,ROI,bladder_thresh,bout_edges,bout_freq,bout_max_amplitude,boutedges_thresh,coefficient,eye_thresh,final_striking,one_mm,original_striking,peakthres,scale,strike_thresh,strike_thresh_02,striking,tail_startpoint,tail_thresh,threshval
0,300,"((29, 462), (523, 762))",195,"[(183, 552), (629, 641), (711, 851), (1183, 1275)]","[21.13821138211382, 0.0, 23.57142857142857, 19.565217391304344]","[32.087059246148947, 14.281095735970821, 41.347777219693668, 15.795928989073923]",0.15,3.214056139,195,"[(416, -0.50039845114511494), (455, -0.14355241477113054)]",93.34,"[(416, -0.50039845114511494), (455, -0.14355241477113054)]",4,0.75,0.65,0.642811228,"[(416, -0.50039845114511494), (455, -0.14355241477113054)]",[204 463],70,0.3
