,Fs,ROI,bladder_thresh,bout_edges,bout_freq,bout_max_amplitude,boutedges_thresh,coefficient,eye_thresh,final_striking,one_mm,original_striking,peakthres,scale,strike_thresh,strike_thresh_02,striking,tail_startpoint,tail_thresh,threshval
0,300,"((29, 462), (523, 762))",195,"[(1048, 1109), (1159, 1228), (1246, 1521), (1523, 1684), (1903, 2186)]","[9.836065573770492, 17.391304347826086, 21.818181818181817, 22.360248447204967, 20.141342756183747]","[13.48306002740526, 17.027207335047944, 30.906403418583785, 17.175903615746744, 29.663088662264094]",0.12,3.21405613885,195,"[(1487, 0.14984025048739666), (1520, -0.072395748355444031), (2003, -0.26736010754886164), (2032, -0.33684670725893417), (2124, -0.06359259585981783)]",93.34,"[(1487, 0.14984025048739666), (1520, -0.072395748355444031), (2003, -0.26736010754886164), (2032, -0.33684670725893417), (2124, -0.06359259585981783)]",4,0.75,0.65,0.642811227769,"[(1487, 0.14984025048739666), (1520, -0.072395748355444031), (2003, -0.26736010754886164), (2032, -0.33684670725893417), (2124, -0.06359259585981783)]",[203 467],70,0.3
