,Fs,ROI,bladder_thresh,bout_edges,bout_freq,bout_max_amplitude,boutedges_thresh,coefficient,eye_thresh,final_striking,one_mm,original_striking,peakthres,scale,strike_thresh,strike_thresh_02,striking,tail_startpoint,tail_thresh,threshval
0,300,"((29, 462), (523, 762))",195,"[(0, 15), (561, 599), (716, 792), (1025, 1082), (1096, 1303)]","[20.0, 0.0, 19.736842105263158, 15.789473684210526, 18.840579710144926]","[9.7617747750422446, 11.481991354748097, 17.124489613472512, 13.736268305622573, 38.659808254090088]",0.2,3.21405613885,195,"[(1061, -0.12170402801490529)]",93.34,"[(1061, -0.12170402801490529)]",4,0.75,0.65,0.642811227769,"[(1061, -0.12170402801490529)]",[205 467],70,0.3
