,Fs,ROI,bladder_thresh,bout_edges,bout_freq,bout_max_amplitude,boutedges_thresh,coefficient,eye_thresh,final_striking,one_mm,original_striking,peakthres,scale,strike_thresh,strike_thresh_02,striking,tail_startpoint,tail_thresh,threshval
0,300,"((32, 367), (521, 733))",175,"[(440, 547), (606, 648)]","[11.214953271028037, 14.285714285714285]","[9.2827555023820842, 4.3546365298661636]",0.3,3.0,162,"[(519, -0.32017441533519531)]",100.0,"[(519, -0.32017441533519531), (552, -0.05606583295419227), (603, 0.18953561430100196)]",4,0.75,0.65,0.6,"[(519, -0.32017441533519531), (552, -0.05606583295419227), (603, 0.18953561430100196)]",[207 438],70,0.3
