,left,right,convergence,bladder_mid,sb_cr,size_sb,mouth_area,mouth_cr,tail_bend_amplitude
79,18.0982324924,14.4609774138,32.5592099061,59.427324802,-0.0138569627118,359.5,243.0,2.7,12.6698142649
80,18.589858741,14.9640955362,33.5539542772,59.4071521446,-0.00608179588162,363.5,246.0,2.6,12.45824644
81,18.9233793555,14.9146662566,33.8380456121,59.3601100922,0.0320251771254,365.5,248.5,2.8,12.45824644
82,19.2580115686,14.7461511549,34.0041627235,59.3706785143,0.00990776711557,365.0,255.0,0.5,12.45824644
83,18.5824129988,15.0269850306,33.6093980294,59.3580399884,0.0154904978234,369.5,256.5,-0.8,12.45824644
84,19.7643110384,14.656344788,34.4206558264,59.3767431652,-0.0100449232614,366.5,259.0,-2.3,12.45824644
85,17.9821201273,13.1869348424,31.1690549698,59.5202359778,-0.0339875971548,367.0,262.5,-3.9,12.7175127642
86,18.0212977114,15.0590173238,33.0803150352,59.4202173499,-0.049946599264,364.0,257.5,-2.7,12.7175127642
87,17.9753756672,15.2592133823,33.2345890495,59.4354924775,-0.0229135260899,367.5,252.5,-1.5,12.7175127642
88,18.4371122415,14.9823584675,33.419470709,59.3265185489,0.0229734534921,365.5,247.5,0.7,12.7175127642
89,19.2950224684,15.0466866421,34.3417091105,59.350297992,0.00107400225773,366.5,243.0,2.6,12.45824644
90,19.0391971044,15.1481236373,34.1873207417,59.1704843535,0.0556265158247,368.0,244.0,2.8,12.4606255364
91,19.1142039675,14.841618058,33.9558220255,59.3209248471,0.0396770275946,366.0,245.0,2.8,12.2463328597
92,18.8276432571,14.9404085884,33.7680518456,59.4413858164,0.00418527677632,365.0,251.0,1.7,12.45824644
93,19.2501994698,13.9948407677,33.2450402375,59.3556680033,0.0267269286819,367.0,256.0,0.8,12.7175127642
94,19.239844169,13.9658128771,33.205657046,59.4486169327,0.00467503721249,367.5,258.0,0.9,12.45824644
95,18.6209978219,13.2329504516,31.8539482735,59.5193099851,-0.00938546405242,367.0,259.0,-0.3,12.7175127642
96,19.6169338343,14.8043236598,34.4212574942,59.4623122002,-0.0392343000721,367.0,259.5,-2.6,12.7175127642
97,18.667842727,14.1389938811,32.8068366081,59.4893026467,-0.0271840228823,367.0,260.0,-4.1,12.7175127642
98,19.589237671,14.9985467063,34.5877843773,59.4719921187,-0.0232567497298,370.0,262.5,-4.1,12.7175127642
99,17.9375017862,13.9564963409,31.893998127,59.4723826648,-0.0324467289374,366.0,257.5,-3.1,12.7175127642
100,18.0395008667,14.8304640375,32.8699649042,59.2661406999,0.0266004510897,366.0,246.5,0.1,12.7175127642
101,18.1963024489,14.7144827988,32.9107852477,59.3533825323,0.0106718518907,362.5,239.5,3.5,12.5516985507
102,18.1659979062,14.7447734748,32.910771381,59.3557083701,0.0253554057843,368.0,242.0,4.1,12.5516985507
103,18.6326287185,14.7636255398,33.3962542583,59.3101490201,0.0176773658852,366.5,242.0,4.1,12.5516985507
104,19.2839883765,15.1871321108,34.4711204873,59.3991429553,0.00490904995657,367.5,247.0,3.0,12.5516985507
105,18.293332204,14.0249641377,32.3182963417,59.4067417918,-0.0158881344543,365.5,257.0,-0.1,12.7175127642
106,19.1053727883,14.4669495926,33.5723223809,59.482485399,-0.0138722522931,366.5,262.5,-2.3,12.7175127642
107,18.6120984022,14.1837984859,32.7958968881,59.3985358495,-0.0159896188826,365.5,262.5,-3.3,12.7175127642
108,17.3570503486,13.448194337,30.8052446856,59.4236882051,-0.0116047850915,368.5,262.0,-3.0,12.7175127642
109,18.24527058,14.4624088757,32.7076794557,59.3273011195,0.00257261692744,369.0,256.5,-2.3,12.6698142649
110,18.146251193,14.6875370109,32.8337882039,59.4131241375,0.0048809634872,362.5,251.0,-1.4,12.7175127642
111,18.7627748469,15.3844273562,34.1472022031,59.3185877551,-0.00919259229554,364.5,246.0,-0.2,12.7111325655
112,19.0843139314,14.7138357309,33.7981496624,59.3656642796,0.00516020790038,365.5,247.0,0.6,12.4606255364
113,18.9407101944,14.7490465106,33.6897567049,59.3401642041,0.000171557697192,366.5,245.0,2.2,12.5516985507
114,-71.3815027957,15.3040543142,-56.0774484815,59.437528955,-0.00896796153354,362.0,244.0,3.7,12.4606255364
115,18.4351216355,15.451579117,33.8867007525,59.2726247937,0.0433194058049,364.0,245.0,3.2,12.4606255364
116,17.9252972032,14.9623339089,32.8876311121,59.3914653191,0.0193825316241,366.5,250.0,2.5,12.7175127642
117,18.466368422,14.342093205,32.8084616269,59.3410219926,0.00853739175062,365.0,256.0,-0.1,12.7175127642
118,19.5440461557,14.3430697683,33.887115924,59.3926891473,-0.0292646304024,369.0,262.5,-2.6,12.7175127642
119,18.7036703046,14.2756739334,32.979344238,59.4892218227,0.010741223878,363.0,261.0,-3.2,12.7175127642
120,18.7599536019,13.8406544337,32.6006080356,59.4883779773,-0.0241867041675,366.0,262.5,-3.9,12.7175127642
121,18.3860089397,14.4567514151,32.8427603548,59.3837089514,-0.0202673443717,367.0,255.5,-2.5,12.5516985507
122,19.0238461105,14.7755657237,33.7994118343,59.2463659953,0.0246570455251,367.0,249.5,-1.1,12.5516985507
123,18.2982934324,14.473135102,32.7714285344,59.5429279421,-0.0353439762164,360.5,245.0,0.6,12.5516985507
124,18.6171997877,14.5057215395,33.1229213271,59.3674444564,0.00969275179716,363.5,243.0,2.5,12.5516985507
125,18.2799852094,15.1117941336,33.391779343,59.2823722295,0.0205843974212,365.0,243.0,3.0,12.7111325655
126,18.315051028,14.9463889387,33.2614399667,59.3696512229,-0.0110695372577,361.5,244.0,3.3,12.4606255364
127,19.0220990619,14.3237919885,33.3458910504,59.366208061,0.029977152751,364.5,248.0,2.3,12.8691746727
128,18.7626497143,14.9723587333,33.7350084476,59.4159082154,0.00151433598896,366.0,255.5,-0.5,12.5516985507
129,19.2032918023,14.2360895767,33.439381379,59.3852942166,-0.00488939039571,369.0,258.0,-1.3,12.7175127642
130,19.1857049144,13.8660633793,33.0517682937,59.3143035366,0.0064831034537,371.0,260.5,-3.1,12.5516985507
131,19.1073779547,15.2698100619,34.3771880166,59.5160938247,-0.0267697149123,367.0,259.5,-3.1,12.7175127642
132,18.381657271,14.0453786501,32.4270359211,59.4234798954,-0.0310769609192,366.0,253.0,-2.0,12.6698142649
133,18.4175219934,15.5854178419,34.0029398353,59.3608472646,-0.0163357770265,365.5,251.5,-0.7,12.3194452566
134,18.4318790308,13.8521943414,32.2840733722,59.3467190539,0.0115268178181,366.5,245.0,1.1,12.4606255364
135,18.1637477972,15.1024883387,33.2662361359,59.3822452502,-0.0218225792316,362.5,244.0,1.9,12.5516985507
136,18.2024037969,14.3268527712,32.5292565681,59.2680950908,0.0244545533388,364.0,243.0,3.0,12.5516985507
137,19.2419439389,15.0192379134,34.2611818523,59.2791683795,0.0368947590873,365.0,248.0,2.2,12.5516985507
138,18.3131393749,13.952284801,32.2654241759,59.404353143,-0.0220535813235,364.5,250.5,2.0,12.5516985507
139,18.6543560369,16.4855481616,35.1399041985,59.273132354,0.034792620764,370.0,253.5,0.5,12.4606255364
140,18.5104151661,14.4613126753,32.9717278414,59.3903678575,-0.00494789295736,368.0,258.0,-1.5,12.5516985507
141,18.1208806336,15.5258141913,33.6466948249,59.4636421749,-0.0131150113906,367.0,259.0,-2.7,12.5516985507
142,18.2438515704,13.8337189401,32.0775705105,59.2940852364,0.0219873201232,368.5,260.5,-3.6,12.2463328597
143,18.7977250988,15.233763793,34.0314888918,59.4470954578,-0.0128058231977,365.0,256.0,-2.4,12.45824644
144,17.840682437,15.5767460776,33.4174285146,59.3656283927,-0.00619552099552,362.5,250.5,-1.1,12.6698142649
145,17.6039373415,15.1584019558,32.7623392973,59.398067118,-0.0273869220665,364.0,245.5,-0.1,12.2285907333
146,18.051283992,15.4202822871,33.4715662791,59.404021837,-0.0114616662151,366.5,242.5,1.2,12.3194452566
147,18.1319839149,14.1131910005,32.2451749153,59.3830663419,-0.00415218973734,366.5,244.0,1.9,12.4606255364
148,19.1680117872,14.5798117585,33.7478235457,59.3346507877,0.000115003253886,366.5,245.0,2.2,12.5516985507
149,19.0183387279,15.240203481,34.2585422089,59.2611325077,0.0505113106257,367.0,245.0,2.3,12.5516985507
150,18.8008115334,15.5168518439,34.3176633773,59.3467135059,0.0328188991446,367.0,248.5,1.7,12.5516985507
151,19.1107035075,14.657995602,33.7686991095,59.3623053932,0.0197997264473,367.5,253.5,0.9,12.5516985507
152,19.3723251487,14.8612183365,34.2335434852,59.335225804,0.00528155980307,368.0,256.0,0.1,12.45824644
153,18.2151782116,14.4250575564,32.640235768,59.5136890608,-0.0239512695446,366.5,256.5,-0.9,12.45824644
154,18.8888976746,14.9872305233,33.8761281979,59.5108080016,-0.0311804556338,366.0,257.0,-2.1,12.5516985507
155,18.9857899248,15.3429098304,34.3286997552,59.4613040254,-0.0212852525896,368.0,258.0,-2.8,12.6698142649
156,18.4834208697,14.2827604993,32.766181369,59.361633603,0.0217774018547,369.5,256.5,-2.7,12.5516985507
157,18.9166176186,14.6123907734,33.529008392,59.3939327131,0.00603888849764,366.0,252.0,-1.6,12.45824644
158,18.8092067699,14.9467476052,33.7559543751,59.3549057235,-0.0130241738894,366.0,246.5,0.5,12.5516985507
159,18.4140079559,14.9229749058,33.3369828617,59.3548777625,0.00323352600374,365.5,244.0,2.3,12.4606255364
160,18.4580199219,14.7401270759,33.1981469978,59.4705206123,-0.0227956246219,364.0,243.0,2.8,12.5516985507
161,18.5744438755,14.9183335706,33.4927774461,59.4241271556,0.0291958450275,362.0,244.0,3.3,12.5516985507
162,18.9465768176,15.3733370724,34.3199138901,59.289784854,0.0299117699104,367.0,249.0,1.5,12.5516985507
163,18.4765626161,14.6598947385,33.1364573546,59.3710453925,0.0117531613234,364.0,255.5,-1.0,12.7378307039
164,18.409235228,14.9444114771,33.3536467051,59.3565424891,-0.00138608357908,365.5,257.0,-2.1,12.45824644
165,18.1754434964,14.6960552285,32.871498725,59.5701063807,-0.0404759394779,365.5,260.5,-3.0,12.6698142649
166,19.4682851884,15.0712727464,34.5395579348,59.4393437036,-0.00790950090239,368.0,256.5,-1.5,12.6698142649
167,18.7029713773,15.244819004,33.9477903813,59.4298111991,-0.0443342746203,365.0,250.5,0.4,12.8691746727
168,18.8017504464,15.4196765755,34.221427022,59.3496120712,-0.00371934429914,365.0,246.5,1.0,12.5516985507
169,18.6075870954,15.5023043763,34.1098914717,59.3677266833,-0.00716175995149,364.5,245.5,0.7,12.5516985507
170,18.5872328563,15.8126467163,34.3998795726,59.3997961991,0.00487688941151,365.5,249.0,-0.3,12.7111325655
171,18.26092616,14.7040268376,32.9649529976,59.208139826,0.0496050581254,368.0,252.5,-1.4,12.4606255364
172,19.069710135,16.1892777215,35.2589878565,59.3310153498,0.0247470390739,368.0,251.5,-0.3,12.7111325655
173,18.2032621006,15.5097117021,33.7129738027,59.3319178835,0.0168526959637,366.0,249.0,1.0,12.5516985507
174,19.0128800572,14.5715104398,33.584390497,59.4241806461,0.0107996636918,361.5,247.5,2.9,12.5516985507
175,19.0778317226,16.050891409,35.1287231316,59.4561651166,0.0125327089464,362.0,245.5,3.7,12.5516985507
176,18.8595424326,14.8221427159,33.6816851485,59.4547505451,0.0192895150452,365.5,250.0,2.0,12.7378307039
177,18.8784015524,15.1304856632,34.0088872156,59.4161813634,-0.0205304756177,364.0,254.0,-1.6,12.5516985507
178,19.7504786083,15.0903474545,34.8408260628,59.4781789646,-0.0495638893287,367.0,262.0,-3.6,12.6698142649
179,18.6947777005,13.9030236134,32.597801314,59.5188286613,-0.0239729235505,365.0,264.0,-4.2,12.6698142649
180,20.0817840953,15.141697086,35.2234811813,59.5511981203,-0.0628749300762,363.5,260.0,-3.0,12.7175127642
181,18.6365510951,15.0318278878,33.668378983,59.3135289853,0.0238079823236,366.0,246.0,0.9,12.5516985507
182,19.1630890947,15.7996139145,34.9627030092,59.2303595179,0.0234061373064,368.0,244.0,2.8,12.4606255364
183,18.6784263493,15.5416623564,34.2200887058,59.3989640436,-0.0408860792125,364.5,243.0,2.4,12.5516985507
184,18.884849921,15.3962723267,34.2811222477,59.23682347,0.00851595924532,366.0,245.0,2.8,12.5516985507
185,18.8379157408,15.3045953629,34.1425111037,59.4325688969,0.0134609396516,364.5,250.5,0.3,12.7111325655
186,18.9170800142,14.634091254,33.5511712682,59.3473902045,-0.00402849939446,368.0,258.0,-1.5,12.7111325655
187,19.6361941353,15.0487546182,34.6849487535,59.1945336475,0.0253185269444,367.5,255.0,-0.7,12.2285907333
188,19.2477030107,15.967214827,35.2149178377,59.2794032662,0.0372474704007,366.0,259.0,-1.3,12.7111325655
189,18.5767662467,15.2904422219,33.8672084685,59.4998735952,-0.026690863518,365.0,252.0,0.1,12.5516985507
190,18.5243559095,14.7436801056,33.2680360151,59.3272477075,0.015041811519,365.5,250.5,0.8,12.4606255364
191,18.3142557248,14.7232138797,33.0374696044,59.3211262823,0.00689614530019,368.0,251.5,-0.4,12.5516985507
192,18.6975202204,15.1806947644,33.8782149848,59.4656406182,-0.0294002145713,362.0,252.5,-1.1,12.4155750907
193,18.4847157908,14.8191963956,33.3039121864,59.3664192776,-0.0133755693075,368.0,252.5,-1.7,12.4606255364
194,18.6251492167,15.5860408047,34.2111900214,59.4024567651,-0.00449891527908,365.0,254.5,-1.7,12.5516985507
195,19.2739048436,15.0796318436,34.3535366871,59.3556070088,-0.000848205762018,365.0,249.5,0.4,12.8691746727
196,18.4552689847,15.7680536153,34.2233226,59.3186395453,0.0326157313303,363.0,247.0,3.2,12.5516985507
197,18.9199808583,15.2707466977,34.190727556,59.299541431,0.0243914714839,365.0,244.0,3.9,12.5516985507
198,18.9647092485,16.1351703768,35.0998796253,59.3799621887,-0.0133608026935,361.5,246.0,4.0,12.5516985507
199,18.6859128294,16.2103783779,34.8962912073,59.3513659799,0.0311135763608,365.5,251.5,1.3,12.5516985507
200,19.2182440109,15.4245225113,34.6427665221,59.481718202,-0.0311058182434,367.0,263.0,-3.3,12.2285907333
201,19.6917636658,14.9139363833,34.6057000492,59.4214987884,-0.00198582579189,364.5,263.5,-4.1,12.6698142649
202,18.7989326716,14.7022046155,33.5011372872,59.3131581752,0.00303192839833,364.0,266.0,-4.8,12.7175127642
203,19.3993506329,15.5179602852,34.9173109181,59.5069338617,-0.0349942168129,363.0,258.0,-2.4,12.3194452566
204,18.4939629432,15.2417102935,33.7356732368,59.3261891108,0.0216574338384,363.5,246.5,2.4,12.5516985507
205,18.9018687681,15.3630691204,34.2649378884,59.4115696595,0.0166143229833,365.0,243.0,4.1,12.5516985507
206,18.8373284533,14.2652377523,33.1025662056,59.3283178172,0.00933406009889,363.5,242.0,3.0,12.5516985507
207,19.1075930411,15.9468465415,35.0544395826,59.3319627777,0.00673496457245,366.0,246.0,0.8,12.5516985507
208,19.1429206633,15.5549384848,34.697859148,59.43447628,-0.0137866194939,367.0,258.5,-2.1,12.5516985507
209,19.509427307,14.3515073743,33.8609346813,59.4946412744,-0.0229446834602,368.5,263.5,-2.6,12.5516985507
210,18.4777789507,15.2878014222,33.7655803729,59.3749881177,0.00150483129162,367.0,257.0,-0.8,12.5516985507
211,19.0304258227,15.8222040517,34.8526298744,59.3656376005,0.00600392941866,363.5,250.0,2.1,12.5516985507
212,18.646336906,15.6830348098,34.3293717158,59.3655431825,0.0139554257202,365.0,248.0,2.1,12.5516985507
213,18.2778425095,15.2110350621,33.4888775716,59.3799178571,-0.0103080032348,367.0,250.5,0.4,12.5516985507
214,18.8527906181,15.5864207567,34.4392113748,59.3825122742,-0.0138863276782,367.0,253.0,-1.2,12.6698142649
215,19.3589477775,15.8588277751,35.2177755526,59.3956572476,-0.0192243819526,364.0,260.5,-3.1,12.5516985507
216,18.6662930937,15.1419790247,33.8082721183,59.4353203111,-0.0185030004436,366.5,258.5,-2.9,12.7111325655
217,18.7624597583,16.2199686285,34.9824283868,59.3283778409,0.0133958453442,367.0,252.5,-0.7,12.5516985507
218,18.763546568,16.1199877231,34.8835342911,59.3130806358,0.019875259847,367.5,247.0,1.9,12.5516985507
219,18.7768692596,14.8679384959,33.6448077556,59.2995353379,0.0264192702211,362.5,245.0,3.6,12.5516985507
220,18.2174577447,14.5275539428,32.7450116875,59.3428053089,0.0180175403419,362.0,244.0,4.5,12.5516985507
221,18.111305364,15.3376548908,33.4489602548,59.3953570676,0.0362349061693,363.0,249.0,3.3,12.5516985507
222,18.3460188205,15.1596057818,33.5056246023,59.412456935,0.00292777418468,365.5,256.5,0.9,12.5516985507
223,18.0868897766,15.1271440613,33.2140338379,59.431631689,0.000150592272031,364.0,263.0,-2.1,12.5516985507
224,19.8315452877,15.9510277013,35.782572989,59.4328930106,-0.012666500396,364.5,266.5,-3.2,12.5516985507
225,19.5469584248,15.5024463866,35.0494048114,59.5765315985,-0.0278979137753,362.0,265.5,-3.1,12.7111325655
226,20.9117697005,14.5667949126,35.4785646131,59.4270958059,-0.0246175147325,363.0,261.0,-1.3,13.3730093941
227,23.8445606061,14.8453157878,38.689876394,59.4323846503,-0.0338509358691,359.0,252.5,1.7,12.7378307039
228,25.1689916843,15.5043887312,40.6733804155,59.3695605086,0.00825853069473,360.5,250.5,2.3,12.094757077
229,25.3717888984,15.2934892075,40.6652781058,59.4370420296,-0.0194855295888,360.0,250.0,1.5,10.057308915
230,25.8724604025,15.1763207115,41.0487811139,59.3040082323,0.00323978108699,363.5,254.5,-0.5,5.94247324556
231,26.6326833286,14.7260621112,41.3587454398,59.263129971,-0.00827536160918,366.0,261.0,-2.0,1.0768615206
232,27.6043835327,14.9228199988,42.5272035315,59.4108531621,-0.0297012380387,364.0,262.0,-2.4,2.34687429249
233,28.7538593164,14.7887787708,43.5426380872,59.3396143817,-0.0156027029821,363.0,257.5,-1.0,4.21909534925
234,28.614950276,14.2367412506,42.8516915266,59.3202071377,-0.0442461017562,361.5,252.0,0.7,2.63518458245
235,29.5780387059,13.5370322461,43.115070952,59.221753163,-0.0234887084019,365.0,251.0,0.5,0.240737152722
236,30.7159504747,13.4891108726,44.2050613474,59.2623469719,-0.0179009532724,362.0,250.0,0.3,4.00182658011
237,30.4104361217,14.4848132729,44.8952493946,59.2616008668,-0.00959165409341,359.0,252.5,-0.9,6.7779487342
238,30.4980251089,15.0095260463,45.5075511551,59.0989766289,0.0392364448028,361.5,255.5,-2.0,10.9467311297
239,29.7783591612,15.2814772418,45.059836403,59.1043096209,0.00461431560948,364.0,253.5,-0.7,8.22158037038
240,29.3732451011,16.3321103994,45.7053555006,59.1728422055,0.00350943005062,364.0,251.5,0.8,4.28381852627
241,-60.5714043755,15.5567952177,-45.0146091578,59.2136425963,-0.0710539940852,363.0,248.0,2.8,3.5486819739
