,Fs,ROI,bladder_thresh,bout_edges,bout_freq,bout_max_amplitude,boutedges_thresh,coefficient,eye_thresh,final_striking,one_mm,original_striking,peakthres,scale,strike_thresh,strike_thresh_02,striking,tail_startpoint,tail_thresh,threshval
0,300,"((33, 364), (519, 668))",164,"[(273, 787)]",[16.926070038910506],[33.530469667133097],0.45,3.30833700926,181,"[(735, -0.78499259335402516), (762, -0.023422979644111545)]",90.68,"[(735, -0.78499259335402516), (762, -0.023422979644111545)]",4,0.75,0.65,0.661667401853,"[(735, -0.78499259335402516), (762, -0.023422979644111545)]","[206, 452]",50,0.3
